Order_ID,Customer_ID,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Order_Date,Ship_Mode,Payment_Method,Sales,Profit
ORD102673,CUST3337,West,Clothing,Football,Product_2673,4,132.74,0.26,2021-04-22 09:00:00,Same Day,Credit Card,392.91040000000004,87.88
ORD102674,CUST3607,East,Sports,Shoes,Product_2674,6,1317.26,0.05,2021-04-22 10:00:00,Standard,Debit Card,7508.382,459.77
ORD102675,CUST1039,North,Sports,Football,Product_2675,7,1384.27,0.09,2021-04-22 11:00:00,Express,Debit Card,8817.7999,648.3
ORD102676,CUST3021,Central,Grocery,Table,Product_2676,5,1129.5,0.16,2021-04-22 12:00:00,Same Day,Debit Card,4743.9,297.59
ORD102677,CUST1578,Central,Grocery,Textbook,Product_2677,2,1382.5,0.19,2021-04-22 13:00:00,Same Day,UPI,2239.65,301.79
ORD102678,CUST2066,Central,Books,Textbook,Product_2678,3,1071.32,0.24,2021-04-22 14:00:00,Standard,Credit Card,2442.6096000000002,382.32
ORD102679,CUST1471,Central,Electronics,Mobile,Product_2679,3,1400.63,0.12,2021-04-22 15:00:00,Standard,UPI,3697.6632000000004,199.58
ORD102680,CUST3165,South,Electronics,Table,Product_2680,5,135.68,0.16,2021-04-22 16:00:00,Standard,Debit Card,569.8560000000001,87.25
ORD102681,CUST1475,West,Furniture,Mobile,Product_2681,5,768.37,0.29,2021-04-22 17:00:00,Standard,Net Banking,2727.7135,351.2
ORD102682,CUST2303,West,Furniture,Cricket,Product_2682,4,461.09,0.09,2021-04-22 18:00:00,Express,Cash,1678.3676,343.61
ORD102683,CUST2233,South,Sports,Rice,Product_2683,8,243.69,0.07,2021-04-22 19:00:00,Same Day,Credit Card,1813.0536,391.6
ORD102684,CUST3226,East,Sports,Shirt,Product_2684,6,506.48,0.21,2021-04-22 20:00:00,Standard,Credit Card,2400.7152,448.92
ORD102685,CUST3080,East,Clothing,Cricket,Product_2685,6,423.06,0.23,2021-04-22 21:00:00,Standard,Cash,1954.5372000000002,282.82
ORD102686,CUST3552,Central,Clothing,Laptop,Product_2686,1,1947.61,0.12,2021-04-22 22:00:00,Standard,UPI,1713.8968,159.79
ORD102687,CUST2331,North,Electronics,Textbook,Product_2687,6,608.76,0.06,2021-04-22 23:00:00,Express,Cash,3433.4064,753.37
ORD102688,CUST1341,East,Furniture,Rice,Product_2688,3,500.37,0.23,2021-04-23 00:00:00,Same Day,Net Banking,1155.8547,136.78
ORD102689,CUST2404,North,Electronics,Cricket,Product_2689,6,1678.01,0.2,2021-04-23 01:00:00,Same Day,Debit Card,8054.448,976.67
ORD102690,CUST1987,West,Electronics,Chair,Product_2690,6,867.28,0.26,2021-04-23 02:00:00,Standard,Cash,3850.7232000000004,898.0
ORD102691,CUST2173,North,Furniture,Football,Product_2691,2,871.86,0.25,2021-04-23 03:00:00,Same Day,Cash,1307.79,320.56
ORD102692,CUST3160,West,Clothing,Table,Product_2692,1,915.0,0.06,2021-04-23 04:00:00,Express,Debit Card,860.0999999999999,197.5
ORD102693,CUST2559,South,Books,Textbook,Product_2693,3,862.24,0.25,2021-04-23 05:00:00,Same Day,Credit Card,1940.0400000000002,484.33
ORD102694,CUST3334,South,Books,Rice,Product_2694,5,686.8,0.05,2021-04-23 06:00:00,Standard,Net Banking,3262.2999999999997,730.04
ORD102695,CUST2400,Central,Books,Chair,Product_2695,4,608.36,0.26,2021-04-23 07:00:00,Same Day,Cash,1800.7456,343.71
ORD102696,CUST3326,East,Furniture,Table,Product_2696,7,1769.82,0.23,2021-04-23 08:00:00,Express,Cash,9539.3298,1037.53
ORD102697,CUST3613,Central,Grocery,Laptop,Product_2697,4,365.33,0.17,2021-04-23 09:00:00,Express,Credit Card,1212.8955999999998,291.81
ORD102698,CUST2226,West,Grocery,Snacks,Product_2698,8,403.07,0.19,2021-04-23 10:00:00,Same Day,Net Banking,2611.8936000000003,588.53
ORD102699,CUST2662,Central,Grocery,Rice,Product_2699,7,1164.85,0.03,2021-04-23 11:00:00,Same Day,Debit Card,7909.331499999998,776.3
ORD102700,CUST2130,North,Sports,Chair,Product_2700,9,720.13,0.01,2021-04-23 12:00:00,Standard,Debit Card,6416.3583,948.55
ORD102701,CUST1701,West,Clothing,Table,Product_2701,1,871.98,0.1,2021-04-23 13:00:00,Standard,UPI,784.782,50.23
ORD102702,CUST2001,South,Clothing,Table,Product_2702,5,1622.77,0.25,2021-04-23 14:00:00,Standard,Net Banking,6085.387500000001,1464.52
ORD102703,CUST1513,East,Sports,Cricket,Product_2703,4,1812.08,0.14,2021-04-23 15:00:00,Same Day,Net Banking,6233.5552,1025.75
ORD102704,CUST1906,West,Electronics,Mobile,Product_2704,6,1591.58,0.07,2021-04-23 16:00:00,Express,Cash,8881.016399999999,879.58
ORD102705,CUST1565,West,Books,Cricket,Product_2705,1,508.11,0.25,2021-04-23 17:00:00,Express,UPI,381.0825,41.34
ORD102706,CUST1451,North,Grocery,Chair,Product_2706,6,1960.94,0.07,2021-04-23 18:00:00,Same Day,Debit Card,10942.045199999999,2693.18
ORD102707,CUST2967,East,Books,Shoes,Product_2707,1,758.19,0.24,2021-04-23 19:00:00,Express,Net Banking,576.2244000000001,99.76
ORD102708,CUST3810,South,Grocery,Football,Product_2708,1,379.68,0.14,2021-04-23 20:00:00,Express,Net Banking,326.5248,43.8
ORD102709,CUST1545,West,Books,Rice,Product_2709,8,1024.02,0.14,2021-04-23 21:00:00,Same Day,Credit Card,7045.2576,1056.57
ORD102710,CUST2512,West,Electronics,Cricket,Product_2710,2,1464.31,0.08,2021-04-23 22:00:00,Express,Debit Card,2694.3304,187.82
ORD102711,CUST2443,North,Books,Table,Product_2711,6,212.38,0.27,2021-04-23 23:00:00,Same Day,Credit Card,930.2244,60.47
ORD102712,CUST2931,Central,Books,Table,Product_2712,6,1286.86,0.03,2021-04-24 00:00:00,Standard,UPI,7489.5252,1262.3
ORD102713,CUST2109,South,Furniture,Snacks,Product_2713,6,1723.25,0.04,2021-04-24 01:00:00,Express,Net Banking,9925.92,1512.72
ORD102714,CUST1366,East,Books,Rice,Product_2714,8,560.47,0.19,2021-04-24 02:00:00,Same Day,UPI,3631.8456000000006,442.47
ORD102715,CUST1573,West,Furniture,Snacks,Product_2715,4,1401.59,0.26,2021-04-24 03:00:00,Express,Credit Card,4148.7064,677.16
ORD102716,CUST2455,West,Clothing,Novel,Product_2716,3,829.82,0.03,2021-04-24 04:00:00,Express,Debit Card,2414.7762,155.84
ORD102717,CUST3631,South,Sports,Textbook,Product_2717,6,857.56,0.22,2021-04-24 05:00:00,Standard,Net Banking,4013.3808,958.39
ORD102718,CUST1833,Central,Books,Football,Product_2718,4,597.59,0.22,2021-04-24 06:00:00,Same Day,Debit Card,1864.4808000000003,202.75
ORD102719,CUST2221,West,Clothing,Laptop,Product_2719,2,1267.57,0.17,2021-04-24 07:00:00,Standard,UPI,2104.1661999999997,135.42
ORD102720,CUST3674,South,Furniture,Cricket,Product_2720,6,753.95,0.15,2021-04-24 08:00:00,Express,Cash,3845.1450000000004,322.61
ORD102721,CUST3422,North,Books,Shirt,Product_2721,5,1670.26,0.1,2021-04-24 09:00:00,Express,Debit Card,7516.169999999999,519.33
ORD102722,CUST1488,Central,Books,Chair,Product_2722,9,1927.67,0.11,2021-04-24 10:00:00,Express,Debit Card,15440.6367,1323.59
ORD102723,CUST2422,East,Electronics,Chair,Product_2723,6,1873.42,0.2,2021-04-24 11:00:00,Same Day,Debit Card,8992.416000000001,1199.15
ORD102724,CUST1046,West,Clothing,Laptop,Product_2724,3,368.1,0.02,2021-04-24 12:00:00,Standard,Net Banking,1082.2140000000002,213.86
ORD102725,CUST3196,South,Grocery,Textbook,Product_2725,5,77.67,0.18,2021-04-24 13:00:00,Same Day,UPI,318.44700000000006,33.27
ORD102726,CUST1053,North,Grocery,Rice,Product_2726,8,905.01,0.08,2021-04-24 14:00:00,Express,UPI,6660.8736,913.77
ORD102727,CUST3582,East,Electronics,Cricket,Product_2727,9,1471.32,0.14,2021-04-24 15:00:00,Standard,Net Banking,11388.0168,2684.74
ORD102728,CUST3649,South,Furniture,Textbook,Product_2728,8,1956.04,0.17,2021-04-24 16:00:00,Express,Debit Card,12988.105599999999,1417.84
ORD102729,CUST1384,South,Grocery,Football,Product_2729,3,1577.67,0.27,2021-04-24 17:00:00,Standard,Debit Card,3455.0973,721.92
ORD102730,CUST3266,East,Grocery,Novel,Product_2730,9,1182.07,0.17,2021-04-24 18:00:00,Same Day,Cash,8830.062899999999,720.21
ORD102731,CUST1151,North,Sports,Mobile,Product_2731,3,101.39,0.07,2021-04-24 19:00:00,Same Day,Debit Card,282.8781,24.23
ORD102732,CUST2307,North,Clothing,Snacks,Product_2732,8,1659.8,0.02,2021-04-24 20:00:00,Same Day,Credit Card,13012.831999999999,1837.81
ORD102733,CUST1329,Central,Furniture,Laptop,Product_2733,9,395.43,0.19,2021-04-24 21:00:00,Same Day,Debit Card,2882.6847000000002,279.1
ORD102734,CUST2608,West,Books,Mobile,Product_2734,7,158.43,0.16,2021-04-24 22:00:00,Same Day,Cash,931.5684,214.82
ORD102735,CUST2841,East,Clothing,Snacks,Product_2735,4,1708.2,0.2,2021-04-24 23:00:00,Standard,Credit Card,5466.240000000001,328.8
ORD102736,CUST3094,East,Furniture,Laptop,Product_2736,9,1154.19,0.14,2021-04-25 00:00:00,Standard,Cash,8933.430600000002,1513.81
ORD102737,CUST1080,East,Grocery,Chair,Product_2737,3,300.68,0.25,2021-04-25 01:00:00,Express,Cash,676.53,115.58
ORD102738,CUST3694,North,Sports,Chair,Product_2738,3,803.76,0.28,2021-04-25 02:00:00,Standard,UPI,1736.1215999999997,109.73
ORD102739,CUST1853,West,Clothing,Table,Product_2739,2,216.81,0.01,2021-04-25 03:00:00,Express,Net Banking,429.2838,84.36
ORD102740,CUST1453,Central,Grocery,Snacks,Product_2740,3,1294.12,0.22,2021-04-25 04:00:00,Same Day,Cash,3028.2408,435.4
ORD102741,CUST1556,South,Furniture,Shirt,Product_2741,1,600.73,0.01,2021-04-25 05:00:00,Standard,Debit Card,594.7227,115.74
ORD102742,CUST2189,South,Clothing,Football,Product_2742,4,1738.88,0.13,2021-04-25 06:00:00,Standard,UPI,6051.3024000000005,1303.36
ORD102743,CUST1846,East,Books,Shoes,Product_2743,8,747.7,0.14,2021-04-25 07:00:00,Same Day,Credit Card,5144.176,589.42
ORD102744,CUST2541,West,Clothing,Rice,Product_2744,5,1014.54,0.21,2021-04-25 08:00:00,Same Day,Net Banking,4007.433,588.68
ORD102745,CUST3530,North,Grocery,Rice,Product_2745,2,173.87,0.11,2021-04-25 09:00:00,Same Day,UPI,309.4886,31.61
ORD102746,CUST3723,West,Clothing,Textbook,Product_2746,3,587.41,0.25,2021-04-25 10:00:00,Express,Cash,1321.6725000000001,119.35
ORD102747,CUST2401,West,Books,Snacks,Product_2747,1,1369.7,0.1,2021-04-25 11:00:00,Express,UPI,1232.73,61.78
ORD102748,CUST3761,North,Sports,Laptop,Product_2748,2,1485.71,0.1,2021-04-25 12:00:00,Standard,Debit Card,2674.2780000000002,649.12
ORD102749,CUST3060,East,Sports,Novel,Product_2749,1,523.5,0.07,2021-04-25 13:00:00,Same Day,Debit Card,486.85499999999996,67.28
ORD102750,CUST3454,West,Grocery,Textbook,Product_2750,2,1032.45,0.21,2021-04-25 14:00:00,Standard,Debit Card,1631.2710000000002,85.83
ORD102751,CUST2545,South,Furniture,Laptop,Product_2751,3,1644.19,0.02,2021-04-25 15:00:00,Same Day,Net Banking,4833.9186,250.34
ORD102752,CUST2747,North,Grocery,Shoes,Product_2752,1,790.82,0.11,2021-04-25 16:00:00,Same Day,UPI,703.8298000000001,75.78
ORD102753,CUST2324,Central,Sports,Football,Product_2753,9,310.85,0.08,2021-04-25 17:00:00,Same Day,UPI,2573.838,135.87
ORD102754,CUST1104,East,Electronics,Cricket,Product_2754,5,892.15,0.07,2021-04-25 18:00:00,Same Day,Cash,4148.4974999999995,518.16
ORD102755,CUST3766,North,Electronics,Football,Product_2755,8,1221.23,0.02,2021-04-25 19:00:00,Same Day,Credit Card,9574.4432,599.24
ORD102756,CUST3528,Central,Clothing,Textbook,Product_2756,5,64.43,0.06,2021-04-25 20:00:00,Express,Debit Card,302.821,17.52
ORD102757,CUST2681,Central,Books,Cricket,Product_2757,8,729.71,0.13,2021-04-25 21:00:00,Standard,Credit Card,5078.7816,933.87
ORD102758,CUST3629,West,Clothing,Shoes,Product_2758,7,1234.5,0.15,2021-04-25 22:00:00,Same Day,Credit Card,7345.275,1699.46
ORD102759,CUST3830,West,Electronics,Cricket,Product_2759,4,1906.23,0.08,2021-04-25 23:00:00,Express,Debit Card,7014.9264,925.11
ORD102760,CUST2695,West,Sports,Shirt,Product_2760,7,846.67,0.2,2021-04-26 00:00:00,Express,Debit Card,4741.352,1030.55
ORD102761,CUST1604,North,Clothing,Textbook,Product_2761,6,367.8,0.1,2021-04-26 01:00:00,Same Day,Cash,1986.1200000000001,110.93
ORD102762,CUST3369,North,Grocery,Table,Product_2762,3,1091.73,0.11,2021-04-26 02:00:00,Same Day,Net Banking,2914.9191,599.13
ORD102763,CUST2333,East,Books,Football,Product_2763,9,607.22,0.23,2021-04-26 03:00:00,Express,Debit Card,4208.034600000001,263.25
ORD102764,CUST3792,West,Grocery,Cricket,Product_2764,9,468.82,0.17,2021-04-26 04:00:00,Same Day,Credit Card,3502.0854,762.36
ORD102765,CUST1633,Central,Books,Chair,Product_2765,5,1201.29,0.29,2021-04-26 05:00:00,Express,Cash,4264.5795,965.81
ORD102766,CUST3711,South,Sports,Shirt,Product_2766,8,1835.97,0.11,2021-04-26 06:00:00,Same Day,UPI,13072.1064,2708.47
ORD102767,CUST2603,East,Clothing,Football,Product_2767,7,1678.69,0.25,2021-04-26 07:00:00,Express,Cash,8813.1225,1887.33
ORD102768,CUST3262,North,Books,Cricket,Product_2768,9,405.47,0.22,2021-04-26 08:00:00,Same Day,Debit Card,2846.3994000000002,461.96
ORD102769,CUST1187,East,Grocery,Chair,Product_2769,7,1543.46,0.27,2021-04-26 09:00:00,Express,Debit Card,7887.0806,812.19
ORD102770,CUST1557,East,Clothing,Shoes,Product_2770,4,498.24,0.29,2021-04-26 10:00:00,Standard,Net Banking,1415.0016,252.78
ORD102771,CUST3263,East,Clothing,Shoes,Product_2771,4,616.87,0.0,2021-04-26 11:00:00,Same Day,Cash,2467.48,340.29
ORD102772,CUST2026,East,Grocery,Snacks,Product_2772,8,1844.1,0.03,2021-04-26 12:00:00,Same Day,Debit Card,14310.215999999999,730.78
ORD102773,CUST2089,South,Electronics,Rice,Product_2773,6,1826.55,0.2,2021-04-26 13:00:00,Express,Credit Card,8767.44,1274.48
ORD102774,CUST3615,West,Books,Mobile,Product_2774,9,378.83,0.12,2021-04-26 14:00:00,Same Day,Credit Card,3000.3336,540.77
ORD102775,CUST2044,Central,Grocery,Chair,Product_2775,7,175.17,0.25,2021-04-26 15:00:00,Standard,Cash,919.6424999999999,48.54
ORD102776,CUST1045,East,Sports,Snacks,Product_2776,7,621.58,0.0,2021-04-26 16:00:00,Standard,Net Banking,4351.06,758.27
ORD102777,CUST1150,East,Furniture,Shirt,Product_2777,4,1184.46,0.24,2021-04-26 17:00:00,Express,Cash,3600.7584,649.96
ORD102778,CUST2116,East,Grocery,Cricket,Product_2778,3,1759.94,0.04,2021-04-26 18:00:00,Express,Net Banking,5068.6272,413.71
ORD102779,CUST1087,West,Clothing,Football,Product_2779,8,281.73,0.09,2021-04-26 19:00:00,Same Day,Credit Card,2050.9944,279.38
ORD102780,CUST2322,North,Clothing,Laptop,Product_2780,7,859.17,0.29,2021-04-26 20:00:00,Express,Debit Card,4270.0749,1037.06
ORD102781,CUST2188,North,Grocery,Chair,Product_2781,4,579.91,0.02,2021-04-26 21:00:00,Standard,UPI,2273.2472,515.66
ORD102782,CUST3905,South,Furniture,Textbook,Product_2782,4,79.11,0.1,2021-04-26 22:00:00,Standard,Debit Card,284.796,37.64
ORD102783,CUST3968,North,Grocery,Mobile,Product_2783,1,1587.47,0.03,2021-04-26 23:00:00,Same Day,Credit Card,1539.8459,184.73
ORD102784,CUST1531,East,Furniture,Textbook,Product_2784,7,1635.9,0.26,2021-04-27 00:00:00,Standard,Credit Card,8473.962000000001,633.99
ORD102785,CUST3512,East,Furniture,Novel,Product_2785,1,481.4,0.21,2021-04-27 01:00:00,Express,Debit Card,380.306,21.69
ORD102786,CUST2342,East,Sports,Laptop,Product_2786,4,344.92,0.24,2021-04-27 02:00:00,Same Day,Debit Card,1048.5568,114.81
ORD102787,CUST2869,South,Books,Table,Product_2787,3,331.89,0.16,2021-04-27 03:00:00,Same Day,Credit Card,836.3627999999999,199.1
ORD102788,CUST3218,East,Clothing,Mobile,Product_2788,3,954.7,0.11,2021-04-27 04:00:00,Same Day,Debit Card,2549.0490000000004,616.16
ORD102789,CUST2459,North,Clothing,Snacks,Product_2789,1,530.67,0.0,2021-04-27 05:00:00,Express,UPI,530.67,112.77
ORD102790,CUST2830,West,Furniture,Mobile,Product_2790,4,1047.14,0.08,2021-04-27 06:00:00,Same Day,UPI,3853.4752000000003,463.05
ORD102791,CUST1308,West,Clothing,Cricket,Product_2791,1,800.46,0.15,2021-04-27 07:00:00,Same Day,Cash,680.391,53.56
ORD102792,CUST2099,Central,Electronics,Football,Product_2792,8,461.24,0.2,2021-04-27 08:00:00,Standard,UPI,2951.936,499.19
ORD102793,CUST3881,North,Furniture,Novel,Product_2793,1,1514.82,0.07,2021-04-27 09:00:00,Standard,Credit Card,1408.7825999999998,252.6
ORD102794,CUST1122,East,Clothing,Shirt,Product_2794,6,343.21,0.04,2021-04-27 10:00:00,Same Day,Credit Card,1976.8895999999997,266.71
ORD102795,CUST2239,West,Electronics,Textbook,Product_2795,7,1607.86,0.06,2021-04-27 11:00:00,Express,Cash,10579.718799999999,1992.47
ORD102796,CUST3001,North,Sports,Laptop,Product_2796,2,1144.82,0.11,2021-04-27 12:00:00,Express,Net Banking,2037.7795999999998,406.2
ORD102797,CUST3589,West,Clothing,Mobile,Product_2797,4,1672.47,0.04,2021-04-27 13:00:00,Express,Cash,6422.284799999999,1326.92
ORD102798,CUST1585,East,Electronics,Cricket,Product_2798,3,59.28,0.05,2021-04-27 14:00:00,Express,Net Banking,168.948,25.42
ORD102799,CUST2905,West,Grocery,Shoes,Product_2799,9,1510.92,0.01,2021-04-27 15:00:00,Standard,Net Banking,13462.2972,2804.58
ORD102800,CUST2656,Central,Books,Textbook,Product_2800,7,150.46,0.26,2021-04-27 16:00:00,Express,Debit Card,779.3828,42.94
ORD102801,CUST1601,Central,Grocery,Mobile,Product_2801,2,1902.69,0.07,2021-04-27 17:00:00,Express,UPI,3539.0034,658.54
ORD102802,CUST2215,West,Electronics,Mobile,Product_2802,6,1420.34,0.25,2021-04-27 18:00:00,Same Day,Net Banking,6391.529999999999,620.79
ORD102803,CUST1760,North,Furniture,Rice,Product_2803,9,674.34,0.13,2021-04-27 19:00:00,Express,Debit Card,5280.082200000001,549.68
ORD102804,CUST3093,North,Furniture,Laptop,Product_2804,3,673.71,0.19,2021-04-27 20:00:00,Express,Cash,1637.1153000000002,111.75
ORD102805,CUST2474,North,Clothing,Rice,Product_2805,6,1729.91,0.02,2021-04-27 21:00:00,Express,Cash,10171.8708,899.99
ORD102806,CUST1327,West,Grocery,Textbook,Product_2806,3,1810.54,0.18,2021-04-27 22:00:00,Express,Net Banking,4453.928400000001,1106.36
ORD102807,CUST2192,North,Furniture,Rice,Product_2807,3,1788.57,0.09,2021-04-27 23:00:00,Standard,Debit Card,4882.7961000000005,649.79
ORD102808,CUST2499,East,Furniture,Football,Product_2808,4,1627.04,0.03,2021-04-28 00:00:00,Same Day,Credit Card,6312.9151999999995,1487.03
ORD102809,CUST3890,Central,Grocery,Cricket,Product_2809,9,1647.11,0.27,2021-04-28 01:00:00,Standard,UPI,10821.5127,893.64
ORD102810,CUST1718,East,Sports,Rice,Product_2810,8,1166.9,0.18,2021-04-28 02:00:00,Same Day,Net Banking,7654.864000000001,695.15
ORD102811,CUST2163,North,Furniture,Mobile,Product_2811,1,105.05,0.07,2021-04-28 03:00:00,Same Day,Credit Card,97.69649999999999,15.78
ORD102812,CUST3151,East,Books,Textbook,Product_2812,1,219.21,0.13,2021-04-28 04:00:00,Same Day,UPI,190.7127,22.87
ORD102813,CUST1073,North,Electronics,Snacks,Product_2813,7,1316.63,0.11,2021-04-28 05:00:00,Same Day,Credit Card,8202.6049,1466.49
ORD102814,CUST1091,West,Clothing,Snacks,Product_2814,3,832.27,0.21,2021-04-28 06:00:00,Standard,Debit Card,1972.4799,265.12
ORD102815,CUST1219,East,Furniture,Shoes,Product_2815,7,1156.25,0.18,2021-04-28 07:00:00,Same Day,Net Banking,6636.875000000001,1409.14
ORD102816,CUST3534,West,Books,Snacks,Product_2816,9,500.6,0.01,2021-04-28 08:00:00,Express,Credit Card,4460.3460000000005,608.0
ORD102817,CUST3093,West,Books,Shoes,Product_2817,3,1316.36,0.06,2021-04-28 09:00:00,Express,Credit Card,3712.1351999999997,610.53
ORD102818,CUST1325,South,Furniture,Snacks,Product_2818,3,523.52,0.14,2021-04-28 10:00:00,Same Day,Credit Card,1350.6816,154.27
ORD102819,CUST3003,North,Sports,Table,Product_2819,2,948.58,0.13,2021-04-28 11:00:00,Express,Net Banking,1650.5292000000002,314.93
ORD102820,CUST1385,Central,Electronics,Shoes,Product_2820,1,983.5,0.16,2021-04-28 12:00:00,Express,Debit Card,826.14,149.49
ORD102821,CUST2745,North,Clothing,Chair,Product_2821,9,396.45,0.21,2021-04-28 13:00:00,Same Day,Debit Card,2818.7595,364.75
ORD102822,CUST2036,Central,Furniture,Laptop,Product_2822,6,1758.61,0.2,2021-04-28 14:00:00,Same Day,Credit Card,8441.328,888.08
ORD102823,CUST3384,North,Clothing,Textbook,Product_2823,6,1075.35,0.11,2021-04-28 15:00:00,Same Day,Debit Card,5742.369,992.4
ORD102824,CUST3674,West,Grocery,Laptop,Product_2824,8,1740.23,0.26,2021-04-28 16:00:00,Standard,UPI,10302.1616,2458.41
ORD102825,CUST1786,East,Books,Laptop,Product_2825,5,561.94,0.02,2021-04-28 17:00:00,Same Day,Debit Card,2753.5060000000003,210.72
ORD102826,CUST3590,East,Books,Cricket,Product_2826,9,386.06,0.18,2021-04-28 18:00:00,Same Day,Credit Card,2849.1228,597.81
ORD102827,CUST3907,South,Furniture,Football,Product_2827,5,85.13,0.28,2021-04-28 19:00:00,Standard,UPI,306.46799999999996,48.61
ORD102828,CUST1435,Central,Furniture,Shirt,Product_2828,2,233.04,0.16,2021-04-28 20:00:00,Express,Net Banking,391.50719999999995,60.73
ORD102829,CUST2497,Central,Grocery,Football,Product_2829,6,337.57,0.14,2021-04-28 21:00:00,Standard,Cash,1741.8612,422.12
ORD102830,CUST1180,Central,Sports,Shoes,Product_2830,9,203.77,0.04,2021-04-28 22:00:00,Express,Debit Card,1760.5728,301.37
ORD102831,CUST2967,West,Furniture,Football,Product_2831,3,1798.91,0.24,2021-04-28 23:00:00,Standard,UPI,4101.514800000001,886.35
ORD102832,CUST3195,Central,Books,Textbook,Product_2832,4,1827.3,0.11,2021-04-29 00:00:00,Same Day,Cash,6505.188,994.61
ORD102833,CUST3109,East,Clothing,Snacks,Product_2833,8,1877.86,0.21,2021-04-29 01:00:00,Standard,Net Banking,11868.0752,1186.46
ORD102834,CUST2919,West,Electronics,Shoes,Product_2834,6,1921.73,0.06,2021-04-29 02:00:00,Same Day,Cash,10838.557200000001,2047.38
ORD102835,CUST3566,North,Clothing,Novel,Product_2835,7,1009.08,0.01,2021-04-29 03:00:00,Express,Net Banking,6992.924400000001,1640.79
ORD102836,CUST2056,Central,Sports,Football,Product_2836,7,1083.55,0.09,2021-04-29 04:00:00,Same Day,Credit Card,6902.2135,1506.38
ORD102837,CUST2137,Central,Electronics,Football,Product_2837,4,305.12,0.08,2021-04-29 05:00:00,Standard,Credit Card,1122.8416,100.69
ORD102838,CUST1381,North,Clothing,Rice,Product_2838,6,317.25,0.26,2021-04-29 06:00:00,Standard,Net Banking,1408.59,159.7
ORD102839,CUST1068,Central,Clothing,Table,Product_2839,9,1556.88,0.26,2021-04-29 07:00:00,Express,Cash,10368.820800000001,1590.33
ORD102840,CUST2055,North,Grocery,Cricket,Product_2840,3,1718.67,0.16,2021-04-29 08:00:00,Same Day,Debit Card,4331.0484,711.68
ORD102841,CUST2158,West,Sports,Shoes,Product_2841,8,1580.19,0.01,2021-04-29 09:00:00,Express,Cash,12515.104800000001,1110.88
ORD102842,CUST1725,East,Books,Shirt,Product_2842,7,1677.42,0.07,2021-04-29 10:00:00,Same Day,Cash,10920.0042,1048.35
ORD102843,CUST3922,North,Grocery,Laptop,Product_2843,4,589.31,0.19,2021-04-29 11:00:00,Same Day,Debit Card,1909.3644,385.25
ORD102844,CUST3415,South,Electronics,Mobile,Product_2844,3,958.83,0.03,2021-04-29 12:00:00,Express,Cash,2790.1953000000003,547.06
ORD102845,CUST3448,North,Books,Novel,Product_2845,7,945.44,0.21,2021-04-29 13:00:00,Express,Cash,5228.2832,1138.94
ORD102846,CUST2748,Central,Grocery,Chair,Product_2846,9,1990.8,0.0,2021-04-29 14:00:00,Same Day,UPI,17917.2,4238.96
ORD102847,CUST2310,West,Sports,Football,Product_2847,3,1900.9,0.2,2021-04-29 15:00:00,Express,Net Banking,4562.160000000001,509.38
ORD102848,CUST2043,West,Furniture,Laptop,Product_2848,9,1217.05,0.25,2021-04-29 16:00:00,Same Day,Credit Card,8215.0875,1823.08
ORD102849,CUST3586,North,Furniture,Snacks,Product_2849,8,319.05,0.14,2021-04-29 17:00:00,Express,Net Banking,2195.064,402.14
ORD102850,CUST2723,East,Electronics,Chair,Product_2850,3,554.26,0.25,2021-04-29 18:00:00,Express,Cash,1247.085,301.24
ORD102851,CUST2438,South,Furniture,Textbook,Product_2851,8,759.34,0.23,2021-04-29 19:00:00,Express,Debit Card,4677.5344000000005,488.4
ORD102852,CUST1594,West,Grocery,Textbook,Product_2852,4,1752.76,0.2,2021-04-29 20:00:00,Standard,Debit Card,5608.832,582.95
ORD102853,CUST2304,Central,Electronics,Table,Product_2853,6,382.73,0.13,2021-04-29 21:00:00,Express,Credit Card,1997.8506,381.31
ORD102854,CUST2374,Central,Books,Laptop,Product_2854,2,478.51,0.08,2021-04-29 22:00:00,Standard,Credit Card,880.4584,207.51
ORD102855,CUST2977,East,Sports,Rice,Product_2855,8,731.3,0.26,2021-04-29 23:00:00,Same Day,Credit Card,4329.295999999999,930.41
ORD102856,CUST3271,West,Electronics,Laptop,Product_2856,9,1857.47,0.19,2021-04-30 00:00:00,Same Day,Debit Card,13540.9563,2646.01
ORD102857,CUST2890,North,Books,Table,Product_2857,7,1032.43,0.24,2021-04-30 01:00:00,Express,Cash,5492.5276,700.09
ORD102858,CUST2691,Central,Electronics,Laptop,Product_2858,8,1311.33,0.17,2021-04-30 02:00:00,Standard,Credit Card,8707.231199999998,1685.31
ORD102859,CUST3866,East,Clothing,Novel,Product_2859,7,805.09,0.05,2021-04-30 03:00:00,Same Day,Credit Card,5353.8485,1125.48
ORD102860,CUST2616,West,Clothing,Football,Product_2860,4,417.62,0.29,2021-04-30 04:00:00,Standard,Debit Card,1186.0408,237.99
ORD102861,CUST1851,West,Electronics,Novel,Product_2861,1,484.46,0.05,2021-04-30 05:00:00,Standard,Cash,460.23699999999997,85.31
ORD102862,CUST3784,West,Furniture,Novel,Product_2862,3,1615.21,0.27,2021-04-30 06:00:00,Same Day,Credit Card,3537.3099,210.21
